,episode,return,algo
105,225759.76845151954,139.370328844871,TSTMIPI-BSE
106,230101.3024602026,103.23831786491787,TSTMIPI-BSE
107,230101.3024602026,138.457543602617,TSTMIPI-BSE
108,234442.83646888568,106.72866570439687,TSTMIPI-BSE
109,234442.83646888568,141.1968361896981,TSTMIPI-BSE
110,238784.37047756874,106.08644769884165,TSTMIPI-BSE
111,238784.37047756874,142.02657858967015,TSTMIPI-BSE
112,243125.90448625182,109.61433266698396,TSTMIPI-BSE
113,243125.90448625182,143.11234906392036,TSTMIPI-BSE
114,247467.43849493488,112.83641838913256,TSTMIPI-BSE
115,247467.43849493488,148.96532630203183,TSTMIPI-BSE
116,251808.97250361796,116.02837211973858,TSTMIPI-BSE
117,251808.97250361796,152.28736397753113,TSTMIPI-BSE
118,256150.506512301,114.67459478888556,TSTMIPI-BSE
119,256150.506512301,151.84131826127833,TSTMIPI-BSE
120,260492.04052098407,112.72337581562371,TSTMIPI-BSE
121,260492.04052098407,152.86446194190634,TSTMIPI-BSE
122,264833.57452966715,115.65139835058078,TSTMIPI-BSE
123,264833.57452966715,157.288988560392,TSTMIPI-BSE
124,269175.1085383502,113.10323890335218,TSTMIPI-BSE
125,269175.1085383502,154.88176083436392,TSTMIPI-BSE
126,273516.64254703326,111.84876303061961,TSTMIPI-BSE
127,273516.64254703326,154.0576282579113,TSTMIPI-BSE
128,277858.1765557164,110.21663515541371,TSTMIPI-BSE
129,277858.1765557164,151.70422823463147,TSTMIPI-BSE
130,282199.71056439943,113.60928008292068,TSTMIPI-BSE
131,282199.71056439943,151.09871246610476,TSTMIPI-BSE
132,286541.2445730825,112.18958951452642,TSTMIPI-BSE
133,286541.2445730825,151.28516699435738,TSTMIPI-BSE
134,290882.77858176554,110.25186672448002,TSTMIPI-BSE
135,290882.77858176554,147.8710108285509,TSTMIPI-BSE
136,295224.31259044865,113.67792686313496,TSTMIPI-BSE
137,295224.31259044865,148.38723087437614,TSTMIPI-BSE
138,299565.8465991317,117.08368140570624,TSTMIPI-BSE
139,299565.8465991317,154.24692836848502,TSTMIPI-BSE
140,303907.38060781476,120.35482018603939,TSTMIPI-BSE
141,303907.38060781476,154.90079276050056,TSTMIPI-BSE
142,308248.9146164978,123.51904681088307,TSTMIPI-BSE
143,308248.9146164978,160.3143448231849,TSTMIPI-BSE
144,312590.44862518087,126.478579387849,TSTMIPI-BSE
145,312590.44862518087,161.27161721668608,TSTMIPI-BSE
146,316931.982633864,123.62523203371934,TSTMIPI-BSE
147,316931.982633864,157.61183378176855,TSTMIPI-BSE
148,321273.51664254704,126.77747061814262,TSTMIPI-BSE
149,321273.51664254704,161.5671360277303,TSTMIPI-BSE
150,325615.0506512301,129.77596283175632,TSTMIPI-BSE
151,325615.0506512301,166.46142075778198,TSTMIPI-BSE
152,329956.58465991315,128.154348428942,TSTMIPI-BSE
153,329956.58465991315,165.89706852943607,TSTMIPI-BSE
154,334298.11866859626,131.24290388590026,TSTMIPI-BSE
155,334298.11866859626,169.42969352540496,TSTMIPI-BSE
156,338639.6526772793,130.45694926582385,TSTMIPI-BSE
157,338639.6526772793,169.23079570719997,TSTMIPI-BSE
158,342981.18668596237,127.89668564123468,TSTMIPI-BSE
159,342981.18668596237,166.84929929552928,TSTMIPI-BSE
160,347322.7206946454,124.6134871197552,TSTMIPI-BSE
161,347322.7206946454,164.89131647098347,TSTMIPI-BSE
162,351664.25470332854,127.73682351749682,TSTMIPI-BSE
163,351664.25470332854,170.12239116723927,TSTMIPI-BSE
164,356005.7887120116,127.1318099551669,TSTMIPI-BSE
165,356005.7887120116,170.53921304104475,TSTMIPI-BSE
166,360347.32272069465,130.1553004955655,TSTMIPI-BSE
167,360347.32272069465,172.0883201073396,TSTMIPI-BSE
168,364688.8567293777,133.03935848711905,TSTMIPI-BSE
169,364688.8567293777,176.4460602983477,TSTMIPI-BSE
170,369030.39073806076,131.44337212532955,TSTMIPI-BSE
171,369030.39073806076,177.12272031920665,TSTMIPI-BSE
172,373371.92474674387,134.39209480123117,TSTMIPI-BSE
173,373371.92474674387,179.8104039917497,TSTMIPI-BSE
174,377713.4587554269,137.37032935173974,TSTMIPI-BSE
175,377713.4587554269,184.10929036331933,TSTMIPI-BSE
176,382054.99276411,134.62073850840463,TSTMIPI-BSE
177,382054.99276411,181.877311514998,TSTMIPI-BSE
178,386396.52677279303,132.22886325087083,TSTMIPI-BSE
179,386396.52677279303,179.66408183706605,TSTMIPI-BSE
180,390738.06078147615,134.86528919019912,TSTMIPI-BSE
181,390738.06078147615,179.9724391237911,TSTMIPI-BSE
182,395079.5947901592,132.82082662233753,TSTMIPI-BSE
183,395079.5947901592,178.54601305221894,TSTMIPI-BSE
184,399421.12879884226,135.1858110298322,TSTMIPI-BSE
185,399421.12879884226,181.16490633890095,TSTMIPI-BSE
186,403762.6628075253,133.91494843167206,TSTMIPI-BSE
187,403762.6628075253,178.63973074490943,TSTMIPI-BSE
188,408104.19681620836,131.042018110614,TSTMIPI-BSE
189,408104.19681620836,174.07185597793958,TSTMIPI-BSE
190,412445.7308248915,128.01521445532617,TSTMIPI-BSE
191,412445.7308248915,170.99619564227586,TSTMIPI-BSE
192,416787.26483357453,130.56500910420795,TSTMIPI-BSE
193,416787.26483357453,176.60559708157297,TSTMIPI-BSE
194,421128.7988422576,133.2935153796433,TSTMIPI-BSE
195,421128.7988422576,178.80390026760082,TSTMIPI-BSE
196,425470.33285094064,132.94303324420008,TSTMIPI-BSE
197,425470.33285094064,177.24860296058287,TSTMIPI-BSE
198,429811.86685962375,136.98798010495085,TSTMIPI-BSE
199,429811.86685962375,179.26666612152104,TSTMIPI-BSE
200,434153.4008683068,136.78742698478544,TSTMIPI-BSE
201,434153.4008683068,177.42658601888036,TSTMIPI-BSE
202,438494.93487698986,136.6768878948578,TSTMIPI-BSE
203,438494.93487698986,177.16267560728707,TSTMIPI-BSE
204,442836.4688856729,135.27395552464833,TSTMIPI-BSE
205,442836.4688856729,176.82482495908832,TSTMIPI-BSE
206,447178.00289435603,139.62211621518074,TSTMIPI-BSE
207,447178.00289435603,180.6224362017248,TSTMIPI-BSE
208,451519.5369030391,143.77248425464666,TSTMIPI-BSE
209,451519.5369030391,183.74186214115616,TSTMIPI-BSE
210,455861.07091172214,147.7776383598369,TSTMIPI-BSE
211,455861.07091172214,186.86835857185622,TSTMIPI-BSE
212,460202.6049204052,145.55655340040997,TSTMIPI-BSE
213,460202.6049204052,185.0260582933727,TSTMIPI-BSE
214,464544.13892908825,149.73927423059516,TSTMIPI-BSE
215,464544.13892908825,192.6477851758794,TSTMIPI-BSE
216,468885.67293777136,153.63086780482115,TSTMIPI-BSE
217,468885.67293777136,196.1123269031868,TSTMIPI-BSE
218,473227.2069464544,152.4812373128147,TSTMIPI-BSE
219,473227.2069464544,195.42918150614713,TSTMIPI-BSE
220,477568.7409551375,151.86322931536824,TSTMIPI-BSE
221,477568.7409551375,193.28575865177976,TSTMIPI-BSE
222,481910.2749638205,155.76283951543783,TSTMIPI-BSE
223,481910.2749638205,195.3213541662922,TSTMIPI-BSE
224,486251.80897250364,159.69442678030487,TSTMIPI-BSE
225,486251.80897250364,197.19707679944332,TSTMIPI-BSE
226,490593.3429811867,163.010112158273,TSTMIPI-BSE
227,490593.3429811867,202.83777827160048,TSTMIPI-BSE
228,494934.87698986975,162.6204957763136,TSTMIPI-BSE
229,494934.87698986975,201.94846923893968,TSTMIPI-BSE
230,499276.4109985528,161.45858498722166,TSTMIPI-BSE
231,499276.4109985528,202.99612613857667,TSTMIPI-BSE
232,503617.9450072359,164.86775047619793,TSTMIPI-BSE
233,503617.9450072359,208.89208115445754,TSTMIPI-BSE
234,507959.479015919,162.95561670689642,TSTMIPI-BSE
235,507959.479015919,208.57378238519254,TSTMIPI-BSE
236,512301.013024602,166.80270783345185,TSTMIPI-BSE
237,512301.013024602,215.06474320394975,TSTMIPI-BSE
238,516642.5470332851,170.47231599978088,TSTMIPI-BSE
239,516642.5470332851,216.733982742313,TSTMIPI-BSE
240,520984.08104196814,170.04894236502696,TSTMIPI-BSE
241,520984.08104196814,216.3397498010205,TSTMIPI-BSE
242,525325.6150506512,168.3776570602069,TSTMIPI-BSE
243,525325.6150506512,214.00603953893798,TSTMIPI-BSE
244,529667.1490593343,167.3278428334925,TSTMIPI-BSE
245,529667.1490593343,211.90768172620267,TSTMIPI-BSE
246,534008.6830680174,166.5161233944252,TSTMIPI-BSE
247,534008.6830680174,213.47963392519839,TSTMIPI-BSE
248,538350.2170767004,170.20071187624373,TSTMIPI-BSE
249,538350.2170767004,214.1817541754491,TSTMIPI-BSE
250,542691.7510853835,173.58645041581846,TSTMIPI-BSE
251,542691.7510853835,215.58592750584788,TSTMIPI-BSE
252,547033.2850940665,176.78171600589076,TSTMIPI-BSE
253,547033.2850940665,219.28442988041928,TSTMIPI-BSE
254,551374.8191027497,176.730480878583,TSTMIPI-BSE
255,551374.8191027497,220.15259315505645,TSTMIPI-BSE
256,555716.3531114327,178.7715696710455,TSTMIPI-BSE
257,555716.3531114327,223.1074568771469,TSTMIPI-BSE
258,560057.8871201158,182.2351920495973,TSTMIPI-BSE
259,560057.8871201158,226.03629452229669,TSTMIPI-BSE
260,564399.4211287989,180.67003010924012,TSTMIPI-BSE
261,564399.4211287989,221.1379849869772,TSTMIPI-BSE
262,568740.9551374819,179.37034630393032,TSTMIPI-BSE
263,568740.9551374819,219.54564299711453,TSTMIPI-BSE
264,573082.489146165,182.33481095988296,TSTMIPI-BSE
265,573082.489146165,223.88426880692563,TSTMIPI-BSE
266,577424.023154848,185.37547686226733,TSTMIPI-BSE
267,577424.023154848,228.4687366251438,TSTMIPI-BSE
268,581765.5571635311,184.14748716907715,TSTMIPI-BSE
269,581765.5571635311,228.57766549085324,TSTMIPI-BSE
270,586107.0911722141,182.76500209015484,TSTMIPI-BSE
271,586107.0911722141,224.89239684745706,TSTMIPI-BSE
272,590448.6251808973,180.4652752781415,TSTMIPI-BSE
273,590448.6251808973,222.86964086801464,TSTMIPI-BSE
274,594790.1591895804,183.62889064049858,TSTMIPI-BSE
275,594790.1591895804,227.3044920623435,TSTMIPI-BSE
276,599131.6931982634,186.9661743084015,TSTMIPI-BSE
277,599131.6931982634,231.24899420993938,TSTMIPI-BSE
278,603473.2272069465,190.16093550851275,TSTMIPI-BSE
279,603473.2272069465,233.22370749363887,TSTMIPI-BSE
280,607814.7612156295,192.05748932031514,TSTMIPI-BSE
281,607814.7612156295,231.90135903916877,TSTMIPI-BSE
282,612156.2952243126,195.09432390890885,TSTMIPI-BSE
283,612156.2952243126,236.64470791631686,TSTMIPI-BSE
284,616497.8292329956,198.01999300324044,TSTMIPI-BSE
285,616497.8292329956,238.73250072255905,TSTMIPI-BSE
286,620839.3632416787,201.24246054429867,TSTMIPI-BSE
287,620839.3632416787,244.67308716052557,TSTMIPI-BSE
288,625180.8972503617,204.21514978556112,TSTMIPI-BSE
289,625180.8972503617,247.46498176538785,TSTMIPI-BSE
290,629522.4312590449,207.06664766265263,TSTMIPI-BSE
291,629522.4312590449,248.86490839723186,TSTMIPI-BSE
292,633863.965267728,205.7389087035402,TSTMIPI-BSE
293,633863.965267728,248.75006359250332,TSTMIPI-BSE
294,638205.499276411,208.47632437712565,TSTMIPI-BSE
295,638205.499276411,251.035404632514,TSTMIPI-BSE
296,642547.0332850941,211.30888361346007,TSTMIPI-BSE
297,642547.0332850941,253.85779025212355,TSTMIPI-BSE
298,646888.5672937771,213.81607410525336,TSTMIPI-BSE
299,646888.5672937771,255.58588119877794,TSTMIPI-BSE
300,651230.1013024602,216.64047704941785,TSTMIPI-BSE
301,651230.1013024602,255.73014294070583,TSTMIPI-BSE
302,655571.6353111432,219.29642010242364,TSTMIPI-BSE
303,655571.6353111432,256.60081810954733,TSTMIPI-BSE
304,659913.1693198263,217.64058982201823,TSTMIPI-BSE
305,659913.1693198263,258.28587046696504,TSTMIPI-BSE
306,664254.7033285093,220.29218329901536,TSTMIPI-BSE
307,664254.7033285093,260.5099748517679,TSTMIPI-BSE
308,668596.2373371925,222.99159991745887,TSTMIPI-BSE
309,668596.2373371925,264.35721275923896,TSTMIPI-BSE
310,672937.7713458756,225.6347574210628,TSTMIPI-BSE
311,672937.7713458756,266.09119663592617,TSTMIPI-BSE
312,677279.3053545586,223.6280556426977,TSTMIPI-BSE
313,677279.3053545586,264.8508923694727,TSTMIPI-BSE
314,681620.8393632417,222.11066288769285,TSTMIPI-BSE
315,681620.8393632417,266.7038861615524,TSTMIPI-BSE
316,685962.3733719247,220.37005687633794,TSTMIPI-BSE
317,685962.3733719247,265.5825773937905,TSTMIPI-BSE
318,690303.9073806078,222.9829175796315,TSTMIPI-BSE
319,690303.9073806078,268.34619581177293,TSTMIPI-BSE
320,694645.4413892908,225.4843271601678,TSTMIPI-BSE
321,694645.4413892908,267.0524864384542,TSTMIPI-BSE
322,698986.9753979739,223.41925930745515,TSTMIPI-BSE
323,698986.9753979739,265.19027002290517,TSTMIPI-BSE
324,703328.5094066571,225.64986408102286,TSTMIPI-BSE
325,703328.5094066571,266.63745285299905,TSTMIPI-BSE
326,707670.0434153401,222.87466864876762,TSTMIPI-BSE
327,707670.0434153401,263.8937880178857,TSTMIPI-BSE
328,712011.5774240232,225.45351988028446,TSTMIPI-BSE
329,712011.5774240232,268.2785660281244,TSTMIPI-BSE
330,716353.1114327062,221.75740072321832,TSTMIPI-BSE
331,716353.1114327062,263.0999908682123,TSTMIPI-BSE
332,720694.6454413893,224.2593396838516,TSTMIPI-BSE
333,720694.6454413893,266.90751970145556,TSTMIPI-BSE
334,725036.1794500723,226.6442043122937,TSTMIPI-BSE
335,725036.1794500723,269.8767682870715,TSTMIPI-BSE
336,729377.7134587554,223.37811793789706,TSTMIPI-BSE
337,729377.7134587554,265.6524587715228,TSTMIPI-BSE
338,733719.2474674385,225.78698874564304,TSTMIPI-BSE
339,733719.2474674385,267.90427281732974,TSTMIPI-BSE
340,738060.7814761215,228.3721300742458,TSTMIPI-BSE
341,738060.7814761215,268.0916020866137,TSTMIPI-BSE
342,742402.3154848047,230.69601535362028,TSTMIPI-BSE
343,742402.3154848047,269.02059877818147,TSTMIPI-BSE
344,746743.8494934877,233.20094422867678,TSTMIPI-BSE
345,746743.8494934877,271.1144212220144,TSTMIPI-BSE
346,751085.3835021708,235.60057225572433,TSTMIPI-BSE
347,751085.3835021708,273.6441241972439,TSTMIPI-BSE
348,755426.9175108538,234.09598939184764,TSTMIPI-BSE
349,755426.9175108538,269.0031729548142,TSTMIPI-BSE
350,759768.4515195369,236.39737532910834,TSTMIPI-BSE
351,759768.4515195369,272.3069759564832,TSTMIPI-BSE
352,764109.98552822,238.63811742823907,TSTMIPI-BSE
353,764109.98552822,275.4362671515803,TSTMIPI-BSE
354,768451.519536903,240.95119361116843,TSTMIPI-BSE
355,768451.519536903,277.65589051126415,TSTMIPI-BSE
356,772793.0535455861,236.5115918619004,TSTMIPI-BSE
357,772793.0535455861,272.5033773883722,TSTMIPI-BSE
358,777134.5875542691,232.7337760956005,TSTMIPI-BSE
359,777134.5875542691,266.6623869224272,TSTMIPI-BSE
360,781476.1215629523,234.41598555293652,TSTMIPI-BSE
361,781476.1215629523,266.57549707523594,TSTMIPI-BSE
362,785817.6555716353,232.18307321339879,TSTMIPI-BSE
363,785817.6555716353,267.0275351357506,TSTMIPI-BSE
364,790159.1895803184,234.58607837510738,TSTMIPI-BSE
365,790159.1895803184,268.008394841848,TSTMIPI-BSE
366,794500.7235890015,236.9045887106814,TSTMIPI-BSE
367,794500.7235890015,268.1973870740949,TSTMIPI-BSE
368,798842.2575976845,233.36105986371385,TSTMIPI-BSE
369,798842.2575976845,268.0439629371962,TSTMIPI-BSE
370,803183.7916063676,231.5841243567472,TSTMIPI-BSE
371,803183.7916063676,264.57717720316714,TSTMIPI-BSE
372,807525.3256150506,234.01650433909467,TSTMIPI-BSE
373,807525.3256150506,268.53989784026845,TSTMIPI-BSE
374,811866.8596237337,232.54483887175857,TSTMIPI-BSE
375,811866.8596237337,266.46908725019324,TSTMIPI-BSE
376,816208.3936324167,234.89804438924529,TSTMIPI-BSE
377,816208.3936324167,269.7373333822795,TSTMIPI-BSE
378,820549.9276410999,232.60656554949503,TSTMIPI-BSE
379,820549.9276410999,268.37728907932035,TSTMIPI-BSE
380,824891.461649783,230.84328869254566,TSTMIPI-BSE
381,824891.461649783,266.8248726160378,TSTMIPI-BSE
382,829232.995658466,233.063956030267,TSTMIPI-BSE
383,829232.995658466,271.447023362779,TSTMIPI-BSE
384,833574.5296671491,235.4670568840269,TSTMIPI-BSE
385,833574.5296671491,272.5949386281447,TSTMIPI-BSE
386,837916.0636758321,233.4328454460534,TSTMIPI-BSE
387,837916.0636758321,273.0691770043748,TSTMIPI-BSE
388,842257.5976845152,231.3254743189927,TSTMIPI-BSE
389,842257.5976845152,269.38670173918564,TSTMIPI-BSE
390,846599.1316931982,233.37520702011284,TSTMIPI-BSE
391,846599.1316931982,271.79546146375554,TSTMIPI-BSE
392,850940.6657018813,231.21890706519642,TSTMIPI-BSE
393,850940.6657018813,269.61871912599145,TSTMIPI-BSE
394,855282.1997105645,233.55241195001554,TSTMIPI-BSE
395,855282.1997105645,271.1052177947271,TSTMIPI-BSE
396,859623.7337192475,230.47409797825003,TSTMIPI-BSE
397,859623.7337192475,267.3809409604525,TSTMIPI-BSE
398,863965.2677279306,232.95559895935884,TSTMIPI-BSE
399,863965.2677279306,269.379333853354,TSTMIPI-BSE
400,868306.8017366136,235.38895627948807,TSTMIPI-BSE
401,868306.8017366136,271.4466842470866,TSTMIPI-BSE
402,872648.3357452967,237.79061740048036,TSTMIPI-BSE
403,872648.3357452967,273.09757443970597,TSTMIPI-BSE
404,876989.8697539797,235.71095925016363,TSTMIPI-BSE
405,876989.8697539797,270.78722885214796,TSTMIPI-BSE
406,881331.4037626628,232.7305112691551,TSTMIPI-BSE
407,881331.4037626628,268.75554866790543,TSTMIPI-BSE
408,885672.9377713458,230.09060768210819,TSTMIPI-BSE
409,885672.9377713458,270.2660828049922,TSTMIPI-BSE
410,890014.4717800289,232.40121361928635,TSTMIPI-BSE
411,890014.4717800289,272.82656756299946,TSTMIPI-BSE
412,894356.0057887121,234.25165473996705,TSTMIPI-BSE
413,894356.0057887121,276.7434301670688,TSTMIPI-BSE
414,898697.5397973951,233.0389426824602,TSTMIPI-BSE
415,898697.5397973951,276.0887794631278,TSTMIPI-BSE
416,903039.0738060782,230.43935750099115,TSTMIPI-BSE
417,903039.0738060782,274.0718366565072,TSTMIPI-BSE
418,907380.6078147612,232.7932776873971,TSTMIPI-BSE
419,907380.6078147612,277.06852134228734,TSTMIPI-BSE
420,911722.1418234443,235.06694384141284,TSTMIPI-BSE
421,911722.1418234443,276.55782201718876,TSTMIPI-BSE
422,916063.6758321273,231.54203692659783,TSTMIPI-BSE
423,916063.6758321273,273.55887496397787,TSTMIPI-BSE
424,920405.2098408104,233.451923971269,TSTMIPI-BSE
425,920405.2098408104,276.38214894165014,TSTMIPI-BSE
426,924746.7438494934,235.88032851552526,TSTMIPI-BSE
427,924746.7438494934,277.80916579413554,TSTMIPI-BSE
428,929088.2778581765,238.23192000429677,TSTMIPI-BSE
429,929088.2778581765,279.79867239510014,TSTMIPI-BSE
430,933429.8118668597,240.51055632344912,TSTMIPI-BSE
431,933429.8118668597,281.7573928045368,TSTMIPI-BSE
432,937771.3458755427,238.14499838759292,TSTMIPI-BSE
433,937771.3458755427,278.6281409345082,TSTMIPI-BSE
434,942112.8798842258,240.35281445377663,TSTMIPI-BSE
435,942112.8798842258,280.5634996448255,TSTMIPI-BSE
436,946454.4138929088,238.2359453518959,TSTMIPI-BSE
437,946454.4138929088,276.58988970360787,TSTMIPI-BSE
438,950795.9479015919,240.17021121658652,TSTMIPI-BSE
439,950795.9479015919,276.4812154466011,TSTMIPI-BSE
440,955137.481910275,242.47123719855364,TSTMIPI-BSE
441,955137.481910275,277.8394707326239,TSTMIPI-BSE
442,959479.015918958,244.70366246068608,TSTMIPI-BSE
443,959479.015918958,282.9183837167775,TSTMIPI-BSE
444,963820.549927641,243.12261981297382,TSTMIPI-BSE
445,963820.549927641,281.30686326749606,TSTMIPI-BSE
446,968162.0839363241,245.36650680270068,TSTMIPI-BSE
447,968162.0839363241,282.0701495683734,TSTMIPI-BSE
448,972503.6179450073,247.34156045570919,TSTMIPI-BSE
449,972503.6179450073,285.9528000699754,TSTMIPI-BSE
450,976845.1519536903,248.83993008277665,TSTMIPI-BSE
451,976845.1519536903,285.17689886711787,TSTMIPI-BSE
452,981186.6859623734,246.86398889536673,TSTMIPI-BSE
453,981186.6859623734,284.1332220879557,TSTMIPI-BSE
454,985528.2199710564,249.0194388537875,TSTMIPI-BSE
455,985528.2199710564,286.5003435815586,TSTMIPI-BSE
456,989869.7539797395,244.78034080241977,TSTMIPI-BSE
457,989869.7539797395,280.92145967187156,TSTMIPI-BSE
458,994211.2879884226,241.8198549714025,TSTMIPI-BSE
459,994211.2879884226,280.00565659437257,TSTMIPI-BSE
460,998552.8219971056,239.67753332668636,TSTMIPI-BSE
461,998552.8219971056,278.2926737828081,TSTMIPI-BSE
462,1002894.3560057887,241.68377523217413,TSTMIPI-BSE
463,1002894.3560057887,280.5749024542424,TSTMIPI-BSE
464,1007235.8900144718,237.8403905447914,TSTMIPI-BSE
465,1007235.8900144718,276.9874767043245,TSTMIPI-BSE
